title,url,publish_date,period,sentiment
ICT policy reform planned to boost digital economy in Bangladesh - Digital Watch Observatory,https://news.google.com/rss/articles/CBMilAFBVV95cUxNbUU4NUNydVRnZDFBRGd5QTVIVjZ2WkdxOGtRRGgtVEFqLTEydDk2SFFCVWR4aVY0bS1QaHlzYlBJYWlYYWJWVTk3RmtzLTlkVTNqZlZqb2tEYnllbjRyRi13WDRqWlFzQlNlVkpwQ0MtVHZQY0wtWnl5Y2JZVmxpNWRETl9QazY1VlFRTWE4NVIyNjda?oc=5,2025-04-13,2025,Positive
Bangladesh and its future economy: addressing the challenges - The Financial Express,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNN3hueTRBQ2VSVy16Rjg0M3ZQaEsybklHazV4RnUxRHFRNzVndDZ3MERQUmlTOG9SUW00cnlPdnRPRVZxeVpyay1rU2NaQUkwcjhlVUtOdmZLZnVINV9wMHhZVG52cWNmZDQ1VTJnZU5Md0xwU3FkRlp3a3doOUtXVGZRWHk5NFcwU2ttUEp4cG03OWZmT1FjODA3STBqNldzSlRabFhkOEQ0Zw?oc=5,2025-04-19,2025,Positive
Bangladesh Development Update (April 2025): Special Focus - Restoring Financial Sector Stability - ReliefWeb,https://news.google.com/rss/articles/CBMiywFBVV95cUxNbGc0cEN6NDBfVXNPMldZcDk2aTBVb3luTldFSW1fQ1FxdFNQMVQ4S2lXWFdIZzh0bXRPOWRHd3hJT0ZpT29xWGJ6akRFTGFrU3JpcFJhLU5fbDJfcDlCZlotTEJlRDU1bndLOE4yN2c0VmRRNXJyMFM4LTZDMkpoLXVWSXRKRnRqTjIxQkJ0YnNITkRmTWlXdnBoUWE5alhub2NUYks1YzA1VnNUZXBDVXVUREpGdzZjaVR5MGhPbXc5ZUxMa1U5WVU2bw?oc=5,2025-04-24,2025,Positive
"Bangladesh GDP jumps to 4.48% in Q2, driven by industrial surge - Fibre2Fashion",https://news.google.com/rss/articles/CBMizAFBVV95cUxPSzNtVF9YTFhzRnduZWlCeWpDYUV1WDhnQlZRSUNNdkVNbGNpUjJMUjJDZkQzZzh2Z3F0YU1tLVQyWlJxZUlTd3JyZjNFc3NzaDQxTDcxdlVlMnVIY3ZLUldWeGx5MnZuZmJ6SmNyTDJXR0x6NGEtMEotMjlETWIyOC1SWElkUURVUU96VzdpQXBKelVsazVUSmZRMjZ3RzAtVGpHZVR5SkhvMF9LX1FwNEZpd3MzZlQtTTBxWHliUWNSRXB4S3MwN1BvVzA?oc=5,2025-04-12,2025,Neutral
Bangladesh Pokes India in the Eye; Delhi Hits Back - The Diplomat – Asia-Pacific Current Affairs Magazine,https://news.google.com/rss/articles/CBMiigFBVV95cUxOTzNjSzBpVnFMSWdOSlpiZHE1RHBXUG1BUlNVZWJBZVlIYVkzMnRFSDBNZVlHMW5fZkhNa0EtTzhTNGM4dzhlU2FCSjNTM01VZloweWpxZHNITDFlekhodjlzamJYUmcxQkRIakFhMkxTT2oxZjJUcVA4VUR5dTZ1WWVpMnJBS250blE?oc=5,2025-04-17,2025,Neutral
Election timing discord may hit investment in Bangladesh: WB - New Age BD,https://news.google.com/rss/articles/CBMipwFBVV95cUxQaHo2NWVzX0J6aXprR1JseGNHQi1lT21UQU5HdGdua2RwTkE1ZVNlWHB2cEdrRW1YRUxDMjVwcnY0ZVdoZGxWWG01Y0NOc25yRzBWU2k1MUxFZHJaWGpFLXZXbXYtaXF0b0NmWUZsZW5GMk5RS1FPRTIyaGhaQmJFRnVuY1pNNjFCdXdtY0liczdQdC1uZHpYMUg2ejMtZTNzOUJVTEhIQQ?oc=5,2025-04-24,2025,Negative
Bangladesh plans 2 new exclusive economic zones for Chinese investors - Fibre2Fashion,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQbUEtc3RHWlpKU2dZLVJVNEFNM1Nuem5PcjJ1V2EzOExQUzdoQUVTelhPMEg5aDdVd1ozaGM2bVJxVnFvTTg1NVZERldTQ1FqXzhObXFBdGl3VFowWjdNQWg1WVJqOEJJR08ybE9zZjhVMEZFdGFTNTZkckxpZGJaV3gxTkowcWFad3RhNVN1ZUJzeEJVSnRTYm9YdjB1U1poSVpfRlQzZDI5VzVLX3dValpIRkNwMGNkSmpkdHFINnd2LXZKMUJTNl9ZU1B3c1pjcEEyeWFzMA?oc=5,2025-04-28,2025,Positive
World Bank urges fiscal reforms to sustain Bangladesh's growth - Fibre2Fashion,https://news.google.com/rss/articles/CBMizgFBVV95cUxQWFpsX3A1QnlOYnAzczRnSWRwdVRPN0JDVjJPMk53XzA3MlVIT2dPTFBoTGF5NGJ5OXQxWFdHZUtSSFE1c1hkb1BhU2tGUUpVdjlzR2ZxMTZqQkxSN2dQZS03eG5QQ1VEZThSd3NBUHk2a2ZsUVI4MEdleDdVYW05SEJRLUsyMUQyX0RrNmZ5TzB6bHlJZ2NMeWZhYjhJMmRuT2FLelNvSG8tck5feEE0RU92M29RdnYtVXZMLUwwRUZETWxkZkI5YTVWYnA5dw?oc=5,2025-04-26,2025,Positive
From Friendship To Confrontation: India-Bangladesh Bilateral Journey – OpEd - Eurasia Review,https://news.google.com/rss/articles/CBMisgFBVV95cUxQY0JINVZzRG9SaTREd0ZiQzVwNFVoVUJlcWlGU1UtMGl5RDlNYVRZMlVkanBDYkVmTm9FdzZpd2VtWFBUVXNCZXp5Z19qa2tqTXVyUmg1TEU2STVxN3VaVklCZ1hnNDByeEczUGZxd3FMNkM2YmtCTzU5ZjBfMlJEVTFQRVRpR2xwTl8zSzFlY1JmTGlKSkVPWloydU0zaURfRm52eEZDbDZhTUhvOEdzcXdn?oc=5,2025-04-20,2025,Positive
“The Land’s Burden: Exploring the Benefits and Struggles of Agriculture in Bangladesh” - Vocal,https://news.google.com/rss/articles/CBMisAFBVV95cUxQYXZ1LWhtQUMtc3A2V3lsc2pHMHpONVJnWmV6a2V2ZDJWWHJKOG1vUkVPYlNFM0FUT0ZnUDYyNU4xeHlXNUYzVDZ0NzBHOFlhOGFVNmFSUkFKMmJmd0l1LXBPMkl2cW1KcjJoeDRTRUFpeDlmZGotRVlkZ2RuaHQwQlVLZnM0WWQwNzBHbnhHaHhZQlJhRTJ6Vk9RZDlkWEU5cllXZk10TW1NV0hqam9zNA?oc=5,2025-04-11,2025,Negative
Recalibrating Dhaka’s Trade Policy In An Era Of Economic Nationalism – OpEd - Eurasia Review,https://news.google.com/rss/articles/CBMisgFBVV95cUxNT3BST2NkdDBndUZlN3BuNzNsMHJqUm9Zd1VCb3hjNUhWa181aE1LU1VpSU5YeW0xVUNUMmlzcnl1dTEycjJwWWlrMFdWNzQwM2hZWG9wN2NYdzBtdFQ2UTVocldKU0I1YXBVMng2b2ZPSmhwQTlETU5EdkxNMllvX2laSXNnYjMtSVNXTmhzb0U0cUZZZE1uMjFvUm1UczhfRWk0aFk1Nk15ejV6SFltYXN3?oc=5,2025-04-10,2025,Neutral
South Asia faces US' steep tariff challenge - China Daily,https://news.google.com/rss/articles/CBMifkFVX3lxTE5fV0djQ2oyeFF3bTg0ckJqelB2TkZnaWs5ZW41RDNfQWxqMnBnRmFLYjBNdm1IM3FHQWZHa3Vzc051OF82MDhGeUI3aWZScFk0RlBmNFEwVjE4MFFaTGlaVlBVUEV3V0hnUjAwa3hYU25jQVI5ZG0yTndKcWhoZw?oc=5,2025-04-21,2025,Positive
Bangladesh enjoys remittance blessing amid post-Hasina woe - Nikkei Asia,https://news.google.com/rss/articles/CBMilAFBVV95cUxOSDhySU1VYTdMb0JhNUhFdW1EdzBtRzJodVRXa2FWWGExTmdSZExaUWNjZlprN3Rac0VkcEp6XzA4OUtva3V6UXo1bFJfY1U1N3p6dnluVk9yRXRTaGhGdExCa1dJMnd5Yzd2M1pwMEx4Z09CRmt6Yzh2ZWhETmY2dWFVWmlfUjhSOUNfUW94ZUNDQnlw?oc=5,2025-04-25,2025,Positive
Bangladesh pledges US cotton purchases to save garment sector - Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE9lcXpSenNqUnhXYlYxN3ZLRE5OZkU0YUlLTjRIaVkxeUZISDVPVE96VmotS1dmU3BhbWlLeXFfcXBLZXozNnhrSW0yb0xIMHFiWURfTmJ1Y3c3Ry1Mc3NWSUNfTnJkQWtaWDhrUS1fNE4?oc=5,2025-04-08,2025,Positive
"Chowdhury Remon Envisions Bangladesh's Economic Renaissance by 2026, Driven by Education and Jobs - openPR.com",https://news.google.com/rss/articles/CBMimwFBVV95cUxNUnRHNS1tRUxUZHJ5UE5WQTd6LXNzZjZLVGlmQ0wwX2tqSXBraUlLRTRQTGI5RTVaSVpudDJqaXRmNHpTZFZwTXVDWHJvRWprNHczeTR5R2VOY2k4ZGUyOWhrbm94a0c2RkZJM0Q5SUlhemFfMS1oamZ5Mk1oNHYwdllkSFlsci1wLVBXTWhLQkRiT0JTT0o1bnFaRQ?oc=5,2025-04-22,2025,Neutral
Fitch Warning on Bangladesh Economy | Fitch flags risk to Bangladesh after Trump tariffs - The Daily Star,https://news.google.com/rss/articles/CBMinwFBVV95cUxPNkQxZk95MXdEQXJpRDRYbVNaWFc3ZzRkZmFiWk1wcWRtWHZGRXJBQ0NYbmRxNGNKZkxGa3BITGFoa29FRVlUeWxiaUwxbXUwcTI2Y211bmlGdTltZDZhS0YySWc2RkR0S3otVk53Vm92YzhFSEpmalFIRnNoR053aXdMQmFZX1BpQVNiOVpVM0tnU28xQ3U1ME05MWZ2MUE?oc=5,2025-04-16,2025,Negative
Youngone Co. Chairman awarded honorary citizenship of Bangladesh - The Korea Post,https://news.google.com/rss/articles/CBMiakFVX3lxTE05bHFHREIwMnhPZVNzMUpfemQ1YlFJbkNmSEVhTEJwMk5QVWNuZjJTaHNLNWROd0lzVVNnSHZWUTRtdmtYZHo1QUdUbEdMNmxadmNESi1tdFV0cElHcGdZY040cVE5SWU3cWfSAW5BVV95cUxOWlp5eGMyaFdBRHRvTHVUcHBVV19CekxKYVFZWjRHdC15N1NYQkt0eUZxTW5fMUl6dV93YlZFMllHYnVqdEc3ZThnZ3N1UXJKOUhoNTFJSGctZExLWS13TWFmQTlVMHVKUDNvcU0xdw?oc=5,2025-04-11,2025,Positive
Bangladesh's Yunus seeks 3-month delay on US tariffs as economy falters - Mathrubhumi English,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNYWFzLUZUZDQ3ZTZEVzk5Q2xJVTd4T3ZuS1dFMmU4UVdCUnotdGx4ZHFxRXFxblctRTF1MnNGUU5oRFNXdzJ1b296RUZoQUlDbV9leTBGVEREaGxPTXhZdzJEWnhHakVfQTZiRGVFVVZCaGZiLXpzYXNoXzR3WlZwVjhkTHNkMWxWTEhBU2RnWFhZdXlmRFZHWURhQ2tpQ1NnejZYekhSWHE?oc=5,2025-04-07,2025,Negative
Geographical Location of Bangladesh and Its Importance in Industrial Development: An Analysis - Vocal,https://news.google.com/rss/articles/CBMivAFBVV95cUxQT3hHTm5QMjlCSVMtNTJJQmFNM0FiVzlBc1NKbWVZWDIwazZkd2w0aHJJSzM0MElyQkx5R3BoU0tISGFrRnZqbjE1YTVFdFR2NzZ4YWV1RFFway05c2I3ajBYb1NaTjdVb2xKcjdFOVVDYXFva3lSNTl0NmdDM2h1c29VZ2hLdjJRaW9NUUQ5VTB6TW1XMlg2M3YxUHQ0dlZET3dJaTNqRE9ieWhzcmFjbHpOUkNlNVlJSmdOVQ?oc=5,2025-04-21,2025,Positive
India cancels transshipment facility: What impact will it have on Bangladesh’s economy? - Dhaka Tribune,https://news.google.com/rss/articles/CBMisAFBVV95cUxObnItVFc3M1FzZ3ByeXBBeW5rdlpHb1QzMkt5bVJQc3VGRVM5cHEtTFNkbzg2VDBxTWFiMzJNSkJDY05GcTNuaFVITlBDSmFfY0tqNnR4LUh1eloxUVpwVmxrWjJtajY1Q0FxUW9qS2R0RnRzODJXeHVpQUZsbWRGa3dMNUhxSE9LS19STDlJS1ppTzB6Y3c2SFFScVFjaTRPT1dFTTY4OFpxZDJ2dXFyT9IBtgFBVV95cUxQOE5JbFBFdEhJQ3VlZExtRDhNNTZMQVR2dElkcXExZlNHeTlaTVBvbFZVWGRXLXRsY3p0ZmpBRjM1Tk5aVDJZcUFPa2dzSm8xbGExR3lqQzlQZkRhVDFjQ295bDlOQkh1RUFpc2lzN0xUUEZ1b3RETXV6WXdnS3U3Tk5XNUEzUVAwT1ZySzZScFFCOGtqNkQzUHJIamFCTWJYTXp3T19nZUZzX2pQOW5kNUVMUG9aQQ?oc=5,2025-04-10,2025,Negative
BNP outlines roadmap for $1 trillion economy by 2034 at Bangladesh Investment Summit - The Business Standard,https://news.google.com/rss/articles/CBMitwFBVV95cUxOcV9NSW1lRTJtVHdWc2pvUkxQWXBzT2ZyaWhtclhCcG9yc0huanI0TVh4Z1E4YWJvc0pWWjBBT2xPaHYyVWRETENsWFZRZFNDYzM4TjBrbUxqYzZiT1hZeHREN1diM0tLaUVvUWdtM1dydmlhaG43U0VoYlJ4ZnN4THF5eVhpOXNXai1YYjlQSU1ZYklqdG80NWVuM3Zsd1cxS3Z3VnJaTVdNOXlfWjR2RS1ITDFnR1XSAbwBQVVfeXFMUHZFN056YXVjckhfcTR5dTBMZUEweThVOGhhMDM5UF96M1dvejdLRUJEdnhkQlJiZ2tpbVZyZDJDdEZMSGF3VjZnaXdLeGpvVVZ1S3RUbmpod3N1RmNHM1pGWWxtRXViT05ZQ2Mwam5fOHJiTjlkZTlqOXdPcDZLNGgweW9iQmZMOVlqdzBodk9wWWxzOHd1SzE1VFdobFp0VEtnVkE0OWRBdi1DVGNiQXBGRTFVSVVEWmVxYUg?oc=5,2025-04-10,2025,Neutral
IMF hints at Bangladesh’s economic recovery - Prothom Alo English,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5sVUNhcnFrQjlHOFhjbnVYb1JDdXRpbFNENjdCWTNaMThFenR2NEN0YnRKbWU1T2ZLdzl1b0hpSkdsR0h2c282N016LXZEbmZuX2VWeDE1NGtUZklfcWF0UdIBbkFVX3lxTE1WNzB3RjduZmdvaFZ3Q0RTWC00MkhtQnRSMXVrSHdUSEZvX2dNTTR5T21KZGY0d0ExM05TRmE4Z3U2TnVRMEUzb0V1bjVmLTVBSjZDTTVXMnFZcnpNREMwRzNzYU82OFVBNnoxem1n?oc=5,2025-04-23,2025,Neutral
Youngone chairman receives honorary citizenship at Bangladesh Investment Summit - New Age BD,https://news.google.com/rss/articles/CBMivAFBVV95cUxNZjVuUjhrUXVpT21saXBXOElnaFN5d010blJ4b3U3Zmo5cGU0bDZYdTQ0YUthWkZ3MHJIbFFCSFJxZE9ub0RrekVPSnFZR3FFb1dFMmpaSmp0NW53Zk1obHJJZmk2bVdRdmFTVnR3OHkxc3RncF9UYjMzQnFNTUx6U0FLSklDZ2RmcGxjbUdrbHZ6WDhidWEzNVl0MTNPY29EQWpZU3lmWHJGY2dOTEx3aUJKVEFZR2s5RlZONQ?oc=5,2025-04-09,2025,Positive
"'7 states of India are landlocked': Yunus says Bangladesh 'only guardian of ocean', invites China to make - Times of India",https://news.google.com/rss/articles/CBMilwJBVV95cUxPRlN3S1JyRFdJb1FRaklEWmsxWnRNZWVsRENnUDJjSXZnZGpMMU5DeGN3Qy14S2JxcWVkYmN0YnVfQVVTM2xrbEpPMXgwYVFXTFN3TmpZQ2U2QVRCSlZNcHBPYjJrVmpseEx6dXlEa2xRbS1RTTBpbXQ0SnVuRFp0OURubTVqZnpBZ3gxRUk0LTBqbkR0Mkd6dXdQbnFhdjNHWm1vbGdFZVdIdy1UOXFGdWhwaXRBMjA0VWNKVlFFSW41em52bHEtaWxkekNHZmNHZ1VrX2M1eV9CQ0J5VENxYnFVdTJoVkdTakxPbkJISXZ4ZzduaTBmMF9TMmVLaV9hS1hkNktJR2Y4NEd5SUZ3aEFjblQxMmPSAZwCQVVfeXFMTWZic3NZaDhhdW1vSnZiSUZiZXg2dkZCZUxvczlmN2g5MGRKalBRaUtXWFJweHlmSUw3X2wycllTZFQzVXVQb1plaWxBcjdTemhrdWlURzg3Z2JSVi1QM2o1X19MeG1tWGRiU2FFUDBpdUtRdjB3YkVsbmpaeGNjWHQwZ0JubnljaUFFb1JvY0w5OXJOU0FyVXBEeWN0NUZadlBYd2RGbEl5bXRXRUpiX3FLeUU5TXNPZHE0Z3ZsaTN4dHZfSGdPaTN4Ui1OeERXTEVyWjE2alYzcU80OEMtMVFiaUFOT2ZrYTVaQnZIMzNZS3plMGQxdktJZ1FwRVU0bHR4XzNETk5CeW9zZ2tCRjlWdUNJcTI5eDlFUlM?oc=5,2025-04-01,2025,Neutral
Why labour laws ignore gig workers - New Age BD,https://news.google.com/rss/articles/CBMihgFBVV95cUxPYzVjcUVaWDZTOV84aFNVVVFXeXhpc2lsSjYwTFNnR0ZhN21WaWxUVEFuT21ZWFNocGw3MEtVNlhzd3lVNk5xblRlZVBEWU5LWEw0UzJ2ZVFnNzBwUkJiU1BfZ0FTa001LTVSWldsS09ZendyNmw0Z05qdlNjczhDQkxxbTB3dw?oc=5,2025-04-25,2025,Negative
India's Engagement with Bangladesh: Yunus' Gambit and New Delhi's Strategic Shift - Deccan Herald,https://news.google.com/rss/articles/CBMipAFBVV95cUxNNEcyNDJhMTZfMDI4Uzh5ZXhHcFNNdzFXMURCcWZNdC1sLUp5YXhlZ0xLSVlQSVJzNTk3YlY1aGg1ODR5NkxCM01QZkd0UVVmdW5kTDFXcGpnMVBVU0ExaDlQMHpaU0VRVzgtUTdQbmw2dmRvQjZtSEVyd1VLNkxiUHZIb19uOWxxY0w4RnZKRHdjeG5qV012a3JGdC1RMTBpN0ZsNg?oc=5,2025-04-10,2025,Positive
Uruguay seeks stronger economic collaboration with Bangladesh - New Age BD,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPU09wdXJnZUUydF9oWGRMbTR3bjhDUXZkemNPY0J3RDllQjNrOHE3NmQ2MWZ3UWo5QzM1UF81N0hRZ2tERENnTi11WUVPNVc1S0FKd2c4d0ZBOHZvRUV6ZWtDR3lwSlZfdHpBQVQ4eWdlUkc3ZnJQZ2tWVjJKckRHUmpwWU1Kb0NHdDdvN1hyS3NqZDQ5MmNKTGE3aElBV19NLTZmczFwQUFGUQ?oc=5,2025-04-27,2025,Positive
"Trump tariffs hit Bangladesh apparel factories, threaten workers' jobs - Nikkei Asia",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNc2hwNlhYMlFFSDlLd2VpbXZRV1JWVDZuTzk3OWRGWkkzSjR3N3VyNlAza1BELXVVb1didDlESGxuMGs2cW1fcFV3RWpIMXdvQjkxMUZGQXdEVkVzVXZ4TUUyTEJnSXNYZGd1aFgzSEVkTVJBRVMyMTVuQXNNZDN4VzQ4WWdBZkQ4MUlEM0NLbDZpdHBWUncxLVR6RjVZZXZBREl5bWItNWdveWxGUlFuUndCLXY4cnp2RzZOQWt4YTk4QQ?oc=5,2025-04-10,2025,Negative
Can Bangladesh ride out the wave of US tariffs? - The Daily Star,https://news.google.com/rss/articles/CBMimgFBVV95cUxQQkx5M1JQVkhoV2V2cGVOT3NwRU4yOEk2ajBNZDc0VHNJLVFCdmxVVU5UNlhRUklZZ1V4c0JRUjZmTFdhRmd6SkE2Ny1MV1BYUmxCaVl3Q0xpR3hDclNkMHBPU2lXdElINnhoYTA1Q1Yzc2JuOVNXRTlybW0xNU1nYURKazdKbldka3UzY3RtRWpLcDQtcFJ1Q1p3?oc=5,2025-04-19,2025,Neutral
Bangladesh ninth largest economy in Asia - Prothom Alo English,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1LQ21jMXdMTHhBMUFZVW9Bd3g5Tm4xUkxRYWpSYlA2TGhoUWVJcm03ZWR3bjBTVERGZVk1RHEybG9YaEJtcHNvdDVpemtOQUxSOWRXWEt3WjB3NU1IN1RqRNIBbkFVX3lxTE5RV0ppZmdvVUc1aGp2cFE4djFJLVJFSU1uV2xiR2xRbjBFZVZ4MlBiU3pEMWtPckh6XzN6M3dxOWlJN2VXRWRpbjhSeEhDY1ozSnUyZHpfVFlWU3NQblVjbThZQ29GTzVSTmw3ekpB?oc=5,2025-04-29,2025,Neutral
Pvt sector credit growth slumps to 21-year low - New Age BD,https://news.google.com/rss/articles/CBMilgFBVV95cUxPbUp6MTNjeVRtOGhkN1pIbUJjaUhwNlB6SDh0dXpMeU53ZS1yTXhfREwyTlpfOHlWX0lBMUY2T0RSM0drN0lDTWFCTDQ2djVnaS0xeW5LVGE3dHIwcldDeHN1TWJScUhKY2RpMEhEX1M0MHJnTXF4YjlsMUhDQl9SSmxNVFJIdXV5eEVOckxONHFHRUsteFE?oc=5,2025-04-09,2025,Positive
Bangladesh starts freighter flights as India halts trans-shipment - New Age BD,https://news.google.com/rss/articles/CBMirwFBVV95cUxNaF9Qd1NMbDlaYnZ1U2VwcnA0ckwxT0s1czkwb2lKNGRIeDV0RFJ2N1J2N2JGUXFtSU12Xzl0M2t4RDdWWk4zUmtfakE0dk1JN0JLZzBPYXZXSWRqclp6eHJBaldiUHZPQUdnTGQ2VE1LNC0zNFExWWR2TzlmM1BxZmF5YUw0OTVhaDdvRjNPZ1VLYnRHQ1BaYlB3RnN3Q2pLaUNLamdweUFWNUx3WlZj?oc=5,2025-04-27,2025,Neutral
Why Bangladesh Is Facing A Currency Notes Crisis - NDTV,https://news.google.com/rss/articles/CBMikgFBVV95cUxQdXRmM0Vxc2Z5TFcxNDk4bmNkSHBheEVhbWc3aGZ0MFJfMVZEU0J4X2xmZXlXbDB5MFZNRGNyeUt6OW1UVWVtNlBYNUdSd1ZDVjUzM2ZzUEUwVjZZUnhLMUQyaFlNYkE3MGhyTjI1NEljMFlSYlZxUzYxU29abGFiS2JpV2QzdWh4cG1IcFJTUzJSUdIBmgFBVV95cUxONGRhZlkzTDZqa2FHcVlyZF9HdjlvSUgxNEFLb1lKUXNBX1pxbHJEMmZ6dzd3emtBNGprYnlpTm8yblNfU2pEY3VvV01fcnVFYlhEVVlQdEk2VnM1cDVScHNDb2FRZ25BSW5DbDJ3Z0hWbUFXeElkU3AyYWlNOWtsOVZPSUJNRHkxMmtDOHdrcmN1RXRSUWZxMEl3?oc=5,2025-04-30,2025,Negative
What should be our game plan to tackle global volatility? - The Daily Star,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbEFqLTVfTkRxQmNnNndUMjF6RGdyZnRGakVZRzVhcGo5WDVKT2lPSzdIM3R4ZW1ld2hJb3NFRTdCREUtNEJFbndPWVhhV1YySXhkV3daNEJjNnUzd0xRS3dULVZGbmt4YXpoRklySzY0ajB6aGVRN0l2S3JlTklsdUdXbWgxSGFBbFZtYlZpV2V0NUdET0NlMzUwSFdNdkhPekduVUVtYjl1WmRVSzBmdVQ4eUVhc3B4bjZ4a25MWUlPRU0?oc=5,2025-04-09,2025,Neutral
Impressive Q2 growth shows economic pickup - The Financial Express,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPbU45N0Q1T3JBcDhraTFIOG9SM0FEbHZibVN1R2xMTXJKaDE0eUNTRklRb2d3azQxdk1ZdC01eXg2aFQtWEg1WXlLYnM0b295cFQtdkM1RVBabTFCX1FwNkR2bTRKdXZHaXlrUXJHOVlVRGRDLWZrcU1ZS0ZFTEJPNjVad19QR0VJeEw5aUt6aVZMcTdLZGpXbHFWMU1Rd0w4TUgxR1BlZXrSAbQBQVVfeXFMT29vbE1hVW1keUlNN2w3MTBoYzlqbnB1am0zSjQtNFh1SGlDbmxOMENwWnpvOWNqVnZaZGhrb2JEeHJyTy0tRnNPejFwVTVXZGlaTjE5Q1BLODAwV0hpRjMwWnhEOWFHd2U1QmVSUnVTMUdtc0h5c1RLSlpQS2lfX3JsT0RWRkNDNlFWbFllYlpydVcwbldJV25TbmxDOWhDX2tWYVRMQ05WcDJFNE9pQWJGdC1X?oc=5,2025-04-09,2025,Positive
Bangladesh plans first budget reduction as IMF chases revenue - Nikkei Asia,https://news.google.com/rss/articles/CBMimAFBVV95cUxNejNPeXNhTzlldWpCMDlmOXpSQ3VUVXZ5UmcxVVFLdTllaEZkU0cyVzl0bEEtSVBCX3RCTkJIejFyU3VMbENDOENuMzZCcjZoVl9YNEJ2eXNXTzU4LU5DQ1NkekhRWXBFWjBib2ppMDFxcUJmSmVIcGpOc0xFeVB4S0lBY2toek5mNDRnVXQ2SU8yNEp3aHc3RA?oc=5,2025-04-15,2025,Neutral
Bangladesh’s Yunus Turns To China: A Desperate Diplomatic Gamble? – Analysis - Eurasia Review,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSUJGUjU4aDIxQzhHVzdMM0VodjFxUUxrUnlwVEh3VUl5WFAxY1p5azU1X0RPSWdMMUt4Y0s0SVZIZFZXLUctZEJsYTFYVlpDbFMwTjI5c1pfVHFqVzVjdDl2azQ3ZXZUM1dDVnFIcmgydGllOW4xd1pycVh4RWh2WUJaX0VpUzJLMzZNbExYY1RNSFY4MFVVMmxnNk0ydEtoZlNNUHBFOVplVnlpWW5qcQ?oc=5,2025-04-10,2025,Negative
ADB downgrades Bangladesh’s FY25 growth forecast to 3.9% - - News On AIR -,https://news.google.com/rss/articles/CBMijAFBVV95cUxOTE1NZnoxQWwtMzg0ZHBsTGdnUVBScXRaSjJFZUV0dWNUMmhhT3VFYXllME5Rd3V2cHhiWllqMi1Xa05JeFp0cTkwTXljQ0hTb1dsbXNLMTJmQ0VhZTN4ZW45aDBCRkFTTTBlMXJHTmRkOWdxcENhX2dnTmVjN2d1RzUzcGxNQS1lenlvdQ?oc=5,2025-04-10,2025,Positive
The Shows: How the 2nd Best of Bangladesh kicked off in Amsterdam - the-spin-off.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxQUVhNblZyN2FVNXc1Z3YzUVJIT0xubDJaR0YtNmpnQ2I1M1pZb0hkbi15aUs2cmpoYnduUkFTTGpWdExpaDdwb212NE5nbTVSa05EZHZzeHI0NjRpZzVYQjhTd1c1SjdrOVRoRTFvODJ0RHp5dHlLSThmVHZFcXA4TkRKbkNSS05IVU5FSE1taWFyV3Q5MmQ3QTFNQnY1ZFN1NmpyVVdsZGRYRmJJUlp3UTZ3?oc=5,2025-04-18,2025,Positive
"Bangladesh, Turkey eye stronger trade ties - New Age BD",https://news.google.com/rss/articles/CBMijwFBVV95cUxQZDhqV1lDX244MW1EbVd2LTBGX0R5b05PZ1BoRWlaeEJDSHhSR1hFaFpmUWZweW54QTdCNzZFM2xSNVFfdzNHM255QmIwX2dsLTNPdlI0YkpETXdXT214V2dwUjhRYXN4bm9GSzBtbUFiTC1aQmtzTXgwX0JQZ0tydXlfak1jdzhxRUxEYmRKWQ?oc=5,2025-04-12,2025,Positive
"Bangladesh’s economy in crisis, no loan agreement with IMF yet - Insurance Khabar",https://news.google.com/rss/articles/CBMimgFBVV95cUxNY25fdzhjYjg0RjI5R3g2bHdmQUVMRHpoemFqVEk2Ym43eHAtcXh3eFAzeGxoVmV5T1F3WkJhMUlrM1lHaHdHSFltcXctekFtOHNLTUthTWpwTmo3Y0dNUHFzb3dzbUZYVHRCRVJuLW52YmU1d01zMTVwNkRya3dKdTN2OXlMQzZBYmVJUEtqY0sycDI4MV9wWEJB?oc=5,2025-04-18,2025,Negative
